hour,irradiance_wm2,temperature_c
7714,68.3,6.6
7715,76.0,7.1
7716,78.5,7.3
7717,75.7,7.1
7718,67.7,6.6
7719,55.1,5.8
7720,38.9,4.7
7721,20.1,3.5
7722,0.0,2.2
7723,0.0,2.2
7724,0.0,2.2
7725,0.0,2.2
7726,0.0,2.2
7727,0.0,2.2
7728,0.0,2.2
7729,0.0,2.2
7730,0.0,2.2
7731,0.0,2.2
7732,0.0,2.2
7733,0.0,2.2
7734,0.0,2.2
7735,19.4,3.4
7736,37.4,4.6
7737,52.7,5.7
7738,64.4,6.5
7739,71.6,7.0
7740,74.0,7.1
7741,71.3,6.9
7742,63.7,6.4
7743,51.9,5.6
7744,36.6,4.6
7745,18.9,3.4
7746,0.0,2.1
7747,0.0,2.1
7748,0.0,2.1
7749,0.0,2.1
7750,0.0,2.1
7751,0.0,2.1
7752,0.0,2.1
7753,0.0,2.0
7754,0.0,2.0
7755,0.0,2.0
7756,0.0,2.0
7757,0.0,2.0
7758,0.0,2.0
7759,18.2,3.3
7760,35.1,4.5
7761,49.5,5.5
7762,60.5,6.3
7763,67.3,6.8
7764,69.5,7.0
7765,67.0,6.8
7766,59.9,6.3
7767,48.8,5.5
7768,34.4,4.5
7769,17.8,3.3
7770,0.0,2.0
7771,0.0,2.0
7772,0.0,1.9
7773,0.0,1.9
7774,0.0,1.9
7775,0.0,1.9
7776,0.0,1.9
7777,0.0,1.9
7778,0.0,1.9
7779,0.0,1.9
7780,0.0,1.9
7781,0.0,1.9
7782,0.0,1.9
7783,17.1,3.2
7784,33.0,4.4
7785,46.5,5.4
7786,56.8,6.2
7787,63.2,6.7
7788,65.2,6.9
7789,62.8,6.7
7790,56.2,6.2
7791,45.7,5.4
7792,32.2,4.3
7793,16.6,3.1
7794,0.0,1.8
7795,0.0,1.8
7796,0.0,1.8
7797,0.0,1.8
7798,0.0,1.8
7799,0.0,1.8
7800,0.0,1.8
7801,0.0,1.8
7802,0.0,1.8
7803,0.0,1.8
7804,0.0,1.8
7805,0.0,1.8
7806,0.0,1.8
7807,16.0,3.1
7808,30.9,4.3
7809,43.5,5.3
7810,53.1,6.1
7811,59.1,6.6
7812,61.0,6.7
7813,58.8,6.6
7814,52.5,6.1
7815,42.8,5.3
7816,30.2,4.2
7817,15.6,3.0
7818,0.0,1.7
7819,0.0,1.7
7820,0.0,1.7
7821,0.0,1.7
7822,0.0,1.7
7823,0.0,1.7
7824,0.0,1.7
7825,0.0,1.7
7826,0.0,1.7
7827,0.0,1.7
7828,0.0,1.7
7829,0.0,1.7
7830,0.0,1.6
7831,15.0,2.9
7832,28.8,4.1
7833,40.6,5.2
7834,49.6,6.0
7835,55.2,6.5
7836,57.0,6.6
7837,54.9,6.4
7838,49.0,5.9
7839,39.9,5.1
7840,28.2,4.1
7841,14.5,2.9
7842,0.0,1.6
7843,0.0,1.6
7844,0.0,1.6
7845,0.0,1.6
7846,0.0,1.6
7847,0.0,1.6
7848,0.0,1.6
7849,0.0,1.6
7850,0.0,1.6
7851,0.0,1.5
7852,0.0,1.5
7853,0.0,1.5
7854,0.0,1.5
7855,13.9,2.8
7856,26.8,4.0
7857,37.8,5.1
7858,46.2,5.8
7859,51.4,6.3
7860,53.0,6.5
7861,51.1,6.3
7862,45.7,5.8
7863,37.2,5.0
7864,26.2,4.0
7865,13.5,2.8
7866,0.0,1.5
7867,0.0,1.5
7868,0.0,1.5
7869,0.0,1.5
7870,0.0,1.5
7871,0.0,1.5
7872,0.0,1.4
7873,0.0,1.4
7874,0.0,1.4
7875,0.0,1.4
7876,0.0,1.4
7877,0.0,1.4
7878,0.0,1.4
7879,12.9,2.7
7880,24.9,3.9
7881,35.2,4.9
7882,42.9,5.7
7883,47.7,6.2
7884,49.2,6.4
7885,47.4,6.2
7886,42.4,5.7
7887,34.5,4.9
7888,24.3,3.9
7889,12.5,2.7
7890,0.0,1.4
7891,0.0,1.4
7892,0.0,1.4
7893,0.0,1.4
7894,0.0,1.3
7895,0.0,1.3
7896,0.0,1.3
7897,0.0,1.3
7898,0.0,1.3
7899,0.0,1.3
7900,0.0,1.3
7901,0.0,1.3
7902,0.0,1.3
7903,12.0,2.6
7904,23.1,3.8
7905,32.6,4.8
7906,39.7,5.6
7907,44.2,6.1
7908,45.6,6.3
7909,43.9,6.1
7910,39.2,5.6
7911,31.9,4.8
7912,22.5,3.8
7913,11.6,2.6
7914,0.0,1.3
7915,0.0,1.3
7916,0.0,1.3
7917,0.0,1.2
7918,0.0,1.2
7919,0.0,1.2
7920,0.0,1.2
7921,0.0,1.2
7922,0.0,1.2
7923,0.0,1.2
7924,0.0,1.2
7925,0.0,1.2
7926,0.0,1.2
7927,11.1,2.5
7928,21.3,3.7
7929,30.1,4.7
7930,36.7,5.5
7931,40.8,6.0
7932,42.1,6.2
7933,40.5,6.0
7934,36.2,5.5
7935,29.4,4.7
7936,20.7,3.7
7937,10.7,2.5
7938,0.0,1.2
7939,0.0,1.2
7940,0.0,1.2
7941,0.0,1.1
7942,0.0,1.1
7943,0.0,1.1
7944,0.0,1.1
7945,0.0,1.1
7946,0.0,1.1
7947,0.0,1.1
7948,0.0,1.1
7949,0.0,1.1
7950,0.0,1.1
7951,10.2,2.4
7952,19.6,3.6
7953,27.6,4.6
7954,33.7,5.4
7955,37.5,5.9
7956,38.7,6.1
7957,37.2,5.9
7958,33.3,5.4
7959,27.1,4.6
7960,19.1,3.6
7961,9.8,2.4
7962,0.0,1.1
7963,0.0,1.1
7964,0.0,1.1
7965,0.0,1.1
7966,0.0,1.0
7967,0.0,1.0
7968,0.0,1.0
7969,0.0,1.0
7970,0.0,1.0
7971,0.0,1.0
7972,0.0,1.0
7973,0.0,1.0
7974,0.0,1.0
7975,9.3,2.3
7976,18.0,3.5
7977,25.3,4.5
7978,30.9,5.3
7979,34.4,5.8
7980,35.4,6.0
7981,34.1,5.8
7982,30.5,5.3
7983,24.8,4.5
7984,17.5,3.5
7985,9.0,2.3
7986,0.0,1.0
7987,0.0,1.0
7988,0.0,1.0
7989,0.0,1.0
7990,0.0,1.0
7991,0.0,1.0
7992,0.0,0.9
7993,0.0,0.9
7994,0.0,0.9
7995,0.0,0.9
7996,0.0,0.9
7997,0.0,0.9
7998,0.0,0.9
7999,8.5,2.2
8000,16.4,3.4
8001,23.1,4.4
8002,28.2,5.2
8003,31.3,5.7
8004,32.3,5.9
8005,31.1,5.7
8006,27.8,5.2
8007,22.6,4.4
8008,15.9,3.4
8009,8.2,2.2
8010,0.0,0.9
8011,0.0,0.9
8012,0.0,0.9
8013,0.0,0.9
8014,0.0,0.9
8015,0.0,0.9
8016,0.0,0.9
8017,0.0,0.9
8018,0.0,0.9
8019,0.0,0.8
8020,0.0,0.8
8021,0.0,0.8
8022,0.0,0.8
8023,7.8,2.1
8024,14.9,3.3
8025,21.0,4.4
8026,25.6,5.2
8027,28.5,5.6
8028,29.3,5.8
8029,28.2,5.6
8030,25.2,5.1
8031,20.5,4.3
8032,14.4,3.3
8033,7.4,2.1
8034,0.0,0.8
8035,0.0,0.8
8036,0.0,0.8
8037,0.0,0.8
8038,0.0,0.8
8039,0.0,0.8
8040,0.0,0.8
8041,0.0,0.8
8042,0.0,0.8
8043,0.0,0.8
8044,0.0,0.8
8045,0.0,0.8
8046,0.0,0.8
8047,7.0,2.0
8048,13.5,3.2
8049,19.0,4.3
8050,23.2,5.1
8051,25.7,5.6
8052,26.5,5.7
8053,25.5,5.6
8054,22.8,5.1
8055,18.5,4.3
8056,13.0,3.2
8057,6.7,2.0
8058,0.0,0.7
8059,0.0,0.7
8060,0.0,0.7
8061,0.0,0.7
8062,0.0,0.7
8063,0.0,0.7
8064,0.0,0.7
8065,0.0,0.7
8066,0.0,0.7
8067,0.0,0.7
8068,0.0,0.7
8069,0.0,0.7
8070,0.0,0.7
8071,6.3,2.0
8072,12.1,3.2
8073,17.1,4.2
8074,20.8,5.0
8075,23.1,5.5
8076,23.8,5.7
8077,22.9,5.5
8078,20.4,5.0
8079,16.6,4.2
8080,11.7,3.1
8081,6.0,1.9
8082,0.0,0.6
8083,0.0,0.6
8084,0.0,0.6
8085,0.0,0.6
8086,0.0,0.6
8087,0.0,0.6
8088,0.0,0.6
8089,0.0,0.6
8090,0.0,0.6
8091,0.0,0.6
8092,0.0,0.6
8093,0.0,0.6
8094,0.0,0.6
8095,5.6,1.9
8096,10.8,3.1
8097,15.3,4.1
8098,18.6,4.9
8099,20.6,5.4
8100,21.3,5.6
8101,20.4,5.4
8102,18.2,4.9
8103,14.8,4.1
8104,10.4,3.1
8105,5.4,1.9
8106,0.0,0.6
8107,0.0,0.6
8108,0.0,0.6
8109,0.0,0.6
8110,0.0,0.6
8111,0.0,0.6
8112,0.0,0.5
8113,0.0,0.5
8114,0.0,0.5
8115,0.0,0.5
8116,0.0,0.5
8117,0.0,0.5
8118,0.0,0.5
8119,5.0,1.8
8120,9.6,3.0
8121,13.5,4.1
8122,16.5,4.8
8123,18.3,5.3
8124,18.8,5.5
8125,18.1,5.3
8126,16.2,4.8
8127,13.1,4.0
8128,9.2,3.0
8129,4.8,1.8
8130,0.0,0.5
8131,0.0,0.5
8132,0.0,0.5
8133,0.0,0.5
8134,0.0,0.5
8135,0.0,0.5
8136,0.0,0.5
8137,0.0,0.5
8138,0.0,0.5
8139,0.0,0.5
8140,0.0,0.5
8141,0.0,0.5
8142,0.0,0.5
8143,4.4,1.8
8144,8.5,3.0
8145,11.9,4.0
8146,14.5,4.8
8147,16.1,5.3
8148,16.6,5.4
8149,15.9,5.3
8150,14.2,4.8
8151,11.5,4.0
8152,8.1,2.9
8153,4.2,1.7
8154,0.0,0.4
8155,0.0,0.4
8156,0.0,0.4
8157,0.0,0.4
8158,0.0,0.4
8159,0.0,0.4
8160,0.0,0.4
8161,0.0,0.4
8162,0.0,0.4
8163,0.0,0.4
8164,0.0,0.4
8165,0.0,0.4
8166,0.0,0.4
8167,3.9,1.7
8168,7.4,2.9
8169,10.4,3.9
8170,12.7,4.7
8171,14.0,5.2
8172,14.4,5.4
8173,13.9,5.2
8174,12.4,4.7
8175,10.0,3.9
8176,7.1,2.9
8177,3.6,1.7
8178,0.0,0.4
8179,0.0,0.4
8180,0.0,0.4
8181,0.0,0.4
8182,0.0,0.4
8183,0.0,0.4
8184,0.0,0.4
8185,0.0,0.4
8186,0.0,0.4
8187,0.0,0.4
8188,0.0,0.4
8189,0.0,0.3
8190,0.0,0.3
8191,3.3,1.6
8192,6.4,2.8
8193,9.0,3.9
8194,10.9,4.7
8195,12.1,5.2
8196,12.5,5.3
8197,12.0,5.2
8198,10.7,4.7
8199,8.6,3.9
8200,6.1,2.8
8201,3.1,1.6
8202,0.0,0.3
8203,0.0,0.3
8204,0.0,0.3
8205,0.0,0.3
8206,0.0,0.3
8207,0.0,0.3
8208,0.0,0.3
8209,0.0,0.3
8210,0.0,0.3
8211,0.0,0.3
8212,0.0,0.3
8213,0.0,0.3
8214,0.0,0.3
8215,2.8,1.6
8216,5.5,2.8
8217,7.7,3.8
8218,9.3,4.6
8219,10.3,5.1
8220,10.6,5.3
8221,10.2,5.1
8222,9.1,4.6
8223,7.4,3.8
8224,5.2,2.8
8225,2.7,1.6
8226,0.0,0.3
8227,0.0,0.3
8228,0.0,0.3
8229,0.0,0.3
8230,0.0,0.3
8231,0.0,0.3
8232,0.0,0.3
8233,0.0,0.3
8234,0.0,0.3
8235,0.0,0.3
8236,0.0,0.2
8237,0.0,0.2
8238,0.0,0.2
8239,2.4,1.5
8240,4.6,2.7
8241,6.5,3.8
8242,7.9,4.6
8243,8.7,5.1
8244,8.9,5.2
8245,8.6,5.1
8246,7.6,4.6
8247,6.2,3.8
8248,4.3,2.7
8249,2.2,1.5
8250,0.0,0.2
8251,0.0,0.2
8252,0.0,0.2
8253,0.0,0.2
8254,0.0,0.2
8255,0.0,0.2
8256,0.0,0.2
8257,0.0,0.2
8258,0.0,0.2
8259,0.0,0.2
8260,0.0,0.2
8261,0.0,0.2
8262,0.0,0.2
8263,2.0,1.5
8264,3.8,2.7
8265,5.4,3.7
8266,6.5,4.5
8267,7.2,5.0
8268,7.4,5.2
8269,7.1,5.0
8270,6.3,4.5
8271,5.1,3.7
8272,3.6,2.7
8273,1.8,1.5
8274,0.0,0.2
8275,0.0,0.2
8276,0.0,0.2
8277,0.0,0.2
8278,0.0,0.2
8279,0.0,0.2
8280,0.0,0.2
8281,0.0,0.2
8282,0.0,0.2
8283,0.0,0.2
8284,0.0,0.2
8285,0.0,0.2
8286,0.0,0.2
8287,1.6,1.5
8288,3.1,2.7
8289,4.4,3.7
8290,5.3,4.5
8291,5.8,5.0
8292,6.0,5.2
8293,5.7,5.0
8294,5.1,4.5
8295,4.1,3.7
8296,2.9,2.6
8297,1.5,1.4
8298,0.0,0.1
8299,0.0,0.1
8300,0.0,0.1
8301,0.0,0.1
8302,0.0,0.1
8303,0.0,0.1
8304,0.0,0.1
8305,0.0,0.1
8306,0.0,0.1
8307,0.0,0.1
8308,0.0,0.1
8309,0.0,0.1
8310,0.0,0.1
8311,1.3,1.4
8312,2.5,2.6
8313,3.5,3.7
8314,4.2,4.4
8315,4.6,4.9
8316,4.7,5.1
8317,4.5,4.9
8318,4.0,4.4
8319,3.2,3.6
8320,2.3,2.6
8321,1.2,1.4
8322,0.0,0.1
8323,0.0,0.1
8324,0.0,0.1
8325,0.0,0.1
8326,0.0,0.1
8327,0.0,0.1
8328,0.0,0.1
8329,0.0,0.1
8330,0.0,0.1
8331,0.0,0.1
8332,0.0,0.1
8333,0.0,0.1
8334,0.0,0.1
8335,1.0,1.4
8336,1.9,2.6
8337,2.7,3.6
8338,3.2,4.4
8339,3.5,4.9
8340,3.6,5.1
8341,3.5,4.9
8342,3.1,4.4
8343,2.5,3.6
8344,1.7,2.6
8345,0.9,1.4
8346,0.0,0.1
8347,0.0,0.1
8348,0.0,0.1
8349,0.0,0.1
8350,0.0,0.1
8351,0.0,0.1
8352,0.0,0.1
8353,0.0,0.1
8354,0.0,0.1
8355,0.0,0.1
8356,0.0,0.1
8357,0.0,0.1
8358,0.0,0.1
8359,0.7,1.4
8360,1.4,2.6
8361,2.0,3.6
8362,2.4,4.4
8363,2.6,4.9
8364,2.7,5.1
8365,2.5,4.9
8366,2.2,4.4
8367,1.8,3.6
8368,1.3,2.6
8369,0.6,1.4
8370,0.0,0.1
8371,0.0,0.1
8372,0.0,0.1
8373,0.0,0.1
8374,0.0,0.1
8375,0.0,0.1
8376,0.0,0.1
8377,0.0,0.0
8378,0.0,0.0
8379,0.0,0.0
8380,0.0,0.0
8381,0.0,0.0
8382,0.0,0.0
8383,0.5,1.3
8384,1.0,2.5
8385,1.4,3.6
8386,1.7,4.4
8387,1.8,4.9
8388,1.9,5.0
8389,1.8,4.9
8390,1.5,4.4
8391,1.2,3.6
8392,0.9,2.5
8393,0.4,1.3
8394,0.0,0.0
8395,0.0,0.0
8396,0.0,0.0
8397,0.0,0.0
8398,0.0,0.0
8399,0.0,0.0
8400,0.0,0.0
8401,0.0,0.0
8402,0.0,0.0
8403,0.0,0.0
8404,0.0,0.0
8405,0.0,0.0
8406,0.0,0.0
8407,0.3,1.3
8408,0.6,2.5
8409,0.9,3.6
8410,1.1,4.4
8411,1.2,4.9
8412,1.2,5.0
8413,1.1,4.9
8414,1.0,4.4
8415,0.8,3.6
8416,0.5,2.5
8417,0.3,1.3
8418,0.0,0.0
8419,0.0,0.0
8420,0.0,0.0
8421,0.0,0.0
8422,0.0,0.0
8423,0.0,0.0
8424,0.0,0.0
8425,0.0,0.0
8426,0.0,0.0
8427,0.0,0.0
8428,0.0,0.0
8429,0.0,0.0
8430,0.0,0.0
8431,0.2,1.3
8432,0.4,2.5
8433,0.5,3.5
8434,0.6,4.3
8435,0.7,4.8
8436,0.7,5.0
8437,0.6,4.8
8438,0.5,4.3
8439,0.4,3.5
8440,0.3,2.5
8441,0.1,1.3
8442,0.0,0.0
8443,0.0,0.0
8444,0.0,0.0
8445,0.0,0.0
8446,0.0,0.0
8447,0.0,0.0
8448,0.0,0.0
8449,0.0,0.0
8450,0.0,0.0
8451,0.0,0.0
8452,0.0,0.0
8453,0.0,0.0
8454,0.0,0.0
8455,0.1,1.3
8456,0.2,2.5
8457,0.2,3.5
8458,0.3,4.3
8459,0.3,4.8
8460,0.3,5.0
8461,0.3,4.8
8462,0.2,4.3
8463,0.2,3.5
8464,0.1,2.5
8465,0.1,1.3
8466,0.0,0.0
8467,0.0,0.0
8468,0.0,0.0
8469,0.0,0.0
8470,0.0,0.0
8471,0.0,0.0
8472,0.0,0.0
8473,0.0,0.0
8474,0.0,0.0
8475,0.0,0.0
8476,0.0,0.0
8477,0.0,0.0
8478,0.0,0.0
8479,0.0,1.3
8480,0.1,2.5
8481,0.1,3.5
8482,0.1,4.3
8483,0.1,4.8
8484,0.1,5.0
8485,0.1,4.8
8486,0.1,4.3
8487,0.0,3.5
8488,0.0,2.5
8489,0.0,1.3
8490,0.0,0.0
8491,0.0,0.0
8492,0.0,0.0
8493,0.0,0.0
8494,0.0,0.0
8495,0.0,0.0
8496,0.0,0.0
8497,0.0,0.0
8498,0.0,0.0
8499,0.0,0.0
8500,0.0,0.0
8501,0.0,0.0
8502,0.0,0.0
8503,0.0,1.3
8504,0.0,2.5
8505,0.0,3.5
8506,0.0,4.3
8507,0.0,4.8
8508,0.0,5.0
8509,0.0,4.8
8510,0.0,4.3
8511,0.0,3.5
8512,0.0,2.5
8513,0.0,1.3
8514,0.0,0.0
8515,0.0,0.0
8516,0.0,0.0
8517,0.0,0.0
8518,0.0,0.0
8519,0.0,0.0
8520,0.0,0.0
8521,0.0,0.0
8522,0.0,0.0
8523,0.0,0.0
8524,0.0,0.0
8525,0.0,0.0
8526,0.0,0.0
8527,0.0,1.3
8528,0.0,2.5
8529,0.0,3.5
8530,0.1,4.3
8531,0.1,4.8
8532,0.1,5.0
8533,0.1,4.8
8534,0.1,4.3
8535,0.1,3.5
8536,0.1,2.5
8537,0.0,1.3
8538,0.0,0.0
8539,0.0,0.0
8540,0.0,0.0
8541,0.0,0.0
8542,0.0,0.0
8543,0.0,0.0
8544,0.0,0.0
8545,0.0,0.0
8546,0.0,0.0
8547,0.0,0.0
8548,0.0,0.0
8549,0.0,0.0
8550,0.0,0.0
8551,0.1,1.3
8552,0.1,2.5
8553,0.2,3.6
8554,0.2,4.3
8555,0.3,4.8
8556,0.3,5.0
8557,0.3,4.8
8558,0.3,4.3
8559,0.2,3.6
8560,0.2,2.5
8561,0.1,1.3
8562,0.0,0.0
8563,0.0,0.0
8564,0.0,0.0
8565,0.0,0.0
8566,0.0,0.0
8567,0.0,0.0
8568,0.0,0.0
8569,0.0,0.0
8570,0.0,0.0
8571,0.0,0.0
8572,0.0,0.0
8573,0.0,0.0
8574,0.0,0.0
8575,0.1,1.3
8576,0.3,2.5
8577,0.4,3.6
8578,0.5,4.4
8579,0.6,4.9
8580,0.7,5.0
8581,0.7,4.9
8582,0.6,4.4
8583,0.5,3.6
8584,0.4,2.5
8585,0.2,1.3
8586,0.0,0.0
8587,0.0,0.0
8588,0.0,0.0
8589,0.0,0.0
8590,0.0,0.0
8591,0.0,0.0
8592,0.0,0.0
8593,0.0,0.0
8594,0.0,0.0
8595,0.0,0.0
8596,0.0,0.0
8597,0.0,0.0
8598,0.0,0.0
8599,0.3,1.3
8600,0.5,2.5
8601,0.8,3.6
8602,1.0,4.4
8603,1.1,4.9
8604,1.2,5.1
8605,1.2,4.9
8606,1.1,4.4
8607,0.9,3.6
8608,0.6,2.6
8609,0.3,1.3
8610,0.0,0.1
8611,0.0,0.1
8612,0.0,0.1
8613,0.0,0.1
8614,0.0,0.1
8615,0.0,0.1
8616,0.0,0.1
8617,0.0,0.1
8618,0.0,0.1
8619,0.0,0.1
8620,0.0,0.1
8621,0.0,0.1
8622,0.0,0.1
8623,0.4,1.4
8624,0.9,2.6
8625,1.2,3.6
8626,1.5,4.4
8627,1.8,4.9
8628,1.9,5.1
8629,1.8,4.9
8630,1.7,4.4
8631,1.4,3.6
8632,1.0,2.6
8633,0.5,1.4
8634,0.0,0.1
8635,0.0,0.1
8636,0.0,0.1
8637,0.0,0.1
8638,0.0,0.1
8639,0.0,0.1
8640,0.0,0.1
8641,0.0,0.1
8642,0.0,0.1
8643,0.0,0.1
8644,0.0,0.1
8645,0.0,0.1
8646,0.0,0.1
8647,0.6,1.4
8648,1.3,2.6
8649,1.8,3.6
8650,2.2,4.4
8651,2.5,4.9
8652,2.7,5.1
8653,2.6,4.9
8654,2.4,4.4
8655,2.0,3.6
8656,1.4,2.6
8657,0.7,1.4
8658,0.0,0.1
8659,0.0,0.1
8660,0.0,0.1
8661,0.0,0.1
8662,0.0,0.1
8663,0.0,0.1
8664,0.0,0.1
8665,0.0,0.1
8666,0.0,0.1
8667,0.0,0.1
8668,0.0,0.1
8669,0.0,0.1
8670,0.0,0.1
8671,0.9,1.4
8672,1.7,2.6
8673,2.5,3.7
8674,3.1,4.5
8675,3.5,5.0
8676,3.6,5.1
8677,3.5,5.0
8678,3.2,4.5
8679,2.7,3.7
8680,1.9,2.6
8681,1.0,1.4
8682,0.0,0.1
8683,0.0,0.1
8684,0.0,0.1
8685,0.0,0.1
8686,0.0,0.1
8687,0.0,0.1
8688,0.0,0.2
8689,0.0,0.2
8690,0.0,0.2
8691,0.0,0.2
8692,0.0,0.2
8693,0.0,0.2
8694,0.0,0.2
8695,1.2,1.5
8696,2.3,2.7
8697,3.2,3.7
8698,4.0,4.5
8699,4.5,5.0
8700,4.7,5.2
8701,4.6,5.0
8702,4.2,4.5
8703,3.5,3.7
8704,2.5,2.7
8705,1.3,1.5
8706,0.0,0.2
8707,0.0,0.2
8708,0.0,0.2
8709,0.0,0.2
8710,0.0,0.2
8711,0.0,0.2
8712,0.0,0.2
8713,0.0,0.2
8714,0.0,0.2
8715,0.0,0.2
8716,0.0,0.2
8717,0.0,0.2
8718,0.0,0.2
8719,1.5,1.5
8720,2.9,2.7
8721,4.1,3.7
8722,5.1,4.5
8723,5.7,5.0
8724,6.0,5.2
8725,5.8,5.0
8726,5.3,4.5
8727,4.4,3.8
8728,3.1,2.7
8729,1.6,1.5
8730,0.0,0.2
8731,0.0,0.2
8732,0.0,0.2
8733,0.0,0.2
8734,0.0,0.2
8735,0.0,0.2
8736,0.0,0.2
8737,0.0,0.2
8738,0.0,0.2
8739,0.0,0.2
8740,0.0,0.2
8741,0.0,0.2
8742,0.0,0.2
8743,1.8,1.5
8744,3.6,2.7
8745,5.1,3.8
8746,6.3,4.6
8747,7.1,5.1
8748,7.4,5.3
8749,7.2,5.1
8750,6.5,4.6
8751,5.4,3.8
8752,3.8,2.8
8753,2.0,1.6
8754,0.0,0.3
8755,0.0,0.3
8756,0.0,0.3
8757,0.0,0.3
8758,0.0,0.3
8759,0.0,0.3
